,gmw_fid_uid,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
13,70,0.0,0.1840131314752375,0.1840131314752375,0.0,0.18402120381454112,0.3680405105963565,0.46004937704549825,0.5060547385155328,0.3220334136681931,0.09200882603805327
14,71,56.90669781746795,103.04309420395373,94.24763276505104,106.38153090462627,146.17222419330844,166.91373020800486,164.28025948050913,139.72969884457797,119.31659904009439,148.5691109326805
15,79,1655.0816594936048,2340.442166731971,2534.2392694297278,2450.731750447998,2271.307715881589,2105.9346378097534,2155.3103024819648,2476.494188501373,2661.0569361322578,2717.3856574744223
16,80,117.51996828753893,193.93372767956782,205.77039586061736,226.35986815811395,382.93283332875546,478.99807798973484,522.8210860593216,524.0423948530088,512.5690129222376,513.0816926905686
17,81,546.8481546397556,1055.0189146311468,1149.5527658665117,1216.8643810021158,1248.3843985972903,1586.385856804265,1739.3792035447393,1794.3773647303212,1682.3229485554111,1987.985982211671
18,82,128.53730248844994,240.7374141073188,239.79809907575697,279.42059877221857,287.4481549977638,316.0381390371332,322.32911792132074,322.37560975691457,330.26226707666467,371.01040822946607
19,83,16.5234977573665,27.067518456167715,28.291071207423865,30.172213833479034,36.24278856168765,40.90218915163513,43.25601582210341,43.25726342708232,39.96376602107945,43.44620671774205
20,85,11315.2222192544,14006.174063403687,13404.95859564376,12676.008709411237,13684.54085222772,14316.19605976572,14541.733006625305,13731.450033863779,12833.083974834648,12485.673511284273
21,86,0.09226022602670814,0.23065335062400733,0.4613551661349598,0.5997511127895243,0.922843386348743,0.9691419825811304,1.0616604514407006,0.5998485129546037,0.5075908846108346,0.27693047452390085
22,88,539.2251281863262,814.3814551541095,869.6505526281447,932.6960856375199,1078.970449236803,1123.223503605875,1145.113081331843,1250.299267514788,1585.3871650607953,1956.9419174814018
23,89,15759.725649101318,21163.748078769233,21371.418261995612,23646.094342559307,29324.213158473085,31255.93822536869,30601.235311895507,29437.878621745043,29680.788938377333,29957.39910669549
24,90,0.0,0.0,0.04617634867232147,0.0923538551360794,0.0923538551360794,0.13853117490615172,0.09235370578031582,0.09235370578031582,0.09235370578031582,0.09235370578031582
25,92,98.02990153680105,128.0004840020726,130.63166341451338,138.43459319073423,157.9693831154596,165.01599063145247,164.1678225511639,161.4908245870883,161.35653847138713,167.46717899351313
26,96,111.775224026576,157.8552874359707,168.6013917960857,168.95798530487065,147.6356969356121,142.629378320485,145.93980895909786,144.87521908597728,141.13526284534805,137.1185006489792
27,97,0.04550256464902053,0.04550256464902053,0.04550256464902053,0.09100512929804105,0.09100512929804105,0.09100512929804105,0.04550256464902053,0.04550256464902053,0.0,0.0
28,99,241.63685375287292,402.76227248358055,453.4870806113721,630.9724665612835,777.7037438785173,866.6545809431734,851.7980060735126,803.3000341678551,741.5098959898601,714.9129198003961
29,101,7220.842147513808,11034.510197103045,11590.593996298641,11961.296074064758,11896.54519506346,12116.517900870149,12079.319566739752,11843.264787493788,11422.731446360553,11593.52903849689
30,102,460.25289122838393,674.0101267125124,646.3284052710651,665.5690649196446,650.6082033733895,674.0176554768182,651.2193464601127,631.8008531531844,640.2662499502238,659.4932475366102
31,108,235.25153130695804,395.64633742494175,427.17662759958233,419.96764157444323,377.95071035822383,360.39975914478674,365.40140247018314,413.8180282357252,483.7803235508161,578.4420042237325
32,112,166.8356403676818,178.80190471995053,186.32321035097752,41.79743097551261,8.180591809854961,8.180591809854961,8.180591809854961,8.180591809854961,183.26908455589657,197.98116654499287
33,113,808.5875555352313,1289.8778220714353,1226.8643304844913,1210.0547599418483,1324.3991094010105,1664.691417178869,1633.8300279883902,1615.5203103389586,1677.533310413289,1982.529997342554
34,117,3714.850688469527,4378.379763799602,4001.2806184153906,3170.6927584333835,2617.8835430781696,2500.2037966243433,2565.237932748899,2726.4817623249915,2779.645871743823,2987.0443356452415
35,119,2557.6205652591034,5554.210626144568,5155.57371474944,5534.322090618868,6138.136250207216,7624.434217172737,7811.139573917942,8308.33505496372,9623.89170835881,10510.83489592091
36,120,27.4757214403379,33.823820450054434,31.556473459734878,30.423601372181917,26.8897897517732,24.396542402652248,23.4896400644504,20.903777371212712,23.80481109047531,29.607745930232028
37,121,638.9650140330932,1138.3848681436343,1128.6102437623858,1212.503401358205,1502.1494348367748,1833.4247188460113,1772.4098074109968,1626.476271923222,1558.791756312526,1784.888705722129
38,122,4088.6625955966733,7604.8976397611195,8726.936515706217,8903.677170293664,8631.159889176337,9794.87974573866,10755.295633240883,10324.177767073732,9643.697769133747,11140.774431631737
39,123,47.41941658970562,118.85443241800947,99.93320895848765,89.55228987514938,103.37625058572488,185.99298182536958,221.427411539996,218.36037385757572,173.1098627737544,173.34409111545565
40,125,1.0614391749827279,2.9528835314226534,3.2754764055890373,3.644765341853283,3.690792707369783,3.8759821133015393,4.890897189385376,4.152688325822184,4.014174258269815,4.522010938838267
41,127,728.9456259728162,942.6618750402998,859.3880079563594,780.9646247801089,760.8757484181729,720.8361214038919,612.8651385622334,592.6337883957724,739.4927147336263,846.222536392531
