,gmw_fid_uid,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain
45,132,2257.5748592807395,3166.167466863485,3402.704142494835,3079.558281265679,1643.3810230895845,1199.6947248596084,1343.7503250104555,1466.7887161960186,1417.185552707105,1421.4391333252875
46,134,150.7630745176199,180.14289876053658,187.78138719705444,185.6893235854032,181.4504870434808,183.4182805452519,188.5599393159513,224.48788150121766,252.95982355932324,258.1574657723233
47,136,14152.091258328008,20298.924858983868,21587.306460523578,21668.435544420216,22179.05192466602,22612.352562363572,23942.74459626682,26128.747314440596,27235.339482234896,26892.822606748192
48,138,11978.33932442281,14765.669292959114,16014.995050143707,16596.299974844995,18974.080464079598,20783.10212793717,21529.23130868833,22053.032982413988,22411.750958629502,22056.187635486036
49,140,160.59676817653735,231.1996424846953,244.79025499688927,244.55007301808521,300.0691378815062,275.688369012075,281.1280327085281,373.7622541053882,482.78584912873976,462.3069054593815
50,145,248.29697773948956,284.1212712153857,265.86110937609214,203.1870300224448,84.42622894862862,50.5025953576384,39.42416846654365,41.50662592359104,50.21664169436253,61.2009062519531
51,148,6.204170145008963,11.26243254110387,13.79521125391659,13.459669969150658,10.708067118619596,8.997721917126809,7.308252371578246,7.351736145147856,10.171180204672915,13.247779503268122
52,150,455.2158484391193,721.5534817197334,814.0854533413985,814.3572028012217,730.6421644208092,660.4290371570062,678.1588406894643,816.4563195786274,990.1536362677984,1070.8467489358218
53,152,112.27471866869766,237.22214964497124,227.07872954169565,241.88981706549987,235.70044126119444,255.22072286349905,258.81364911191224,255.33670290063395,339.5727024572294,492.58252095077717
54,154,1.6273390731074757,3.487107698221013,3.0221830988785445,3.06866037837664,2.0923006319620443,1.4413841823559586,1.162381858242877,1.0693879866230118,1.9994753911568361,2.371500301950009
55,159,316.094485368147,442.80975626206725,473.28916419887366,486.2903849942337,475.67185278241055,469.22783569702636,479.0357167737885,475.5278437855973,464.61705655266366,447.3663555759422
56,161,0.8038397458836768,1.0875468479884485,0.8984276004137183,0.8511427119859672,0.8984047490898458,0.7092064818355901,0.330934723874736,0.6618971275081129,1.0874536869822955,1.134714632749133
57,163,627.1955996241611,934.3520074450728,773.2948108142544,772.6542427582033,802.2211154875029,838.2260271191973,812.6980824994373,730.2270606694351,613.7699515664543,738.8851980396826
58,168,0.0,0.0,0.13890928317232057,0.13890928317232057,0.13890928317232057,0.13890928317232057,0.09260618878154701,0.04630309439077351,0.0,0.0
59,172,1878.7058812562539,2407.93126658458,2500.0394955344727,2513.6263500103023,2816.3857740976164,2988.3448770142872,3198.54812047804,3417.762949850718,3703.7365594773833,3898.98402682158
60,174,11176.02883727834,17191.498061200255,17031.64436765824,15993.959421227722,14343.457948480096,14391.15130221436,15613.708710130011,18121.95374324266,19508.420856734992,20509.318932709124
61,179,8549.976276569467,11570.803642333043,12654.12086056459,13068.889594307453,13644.120552708375,14168.766802095879,15302.396594039803,17098.49994556391,17530.106889014136,17347.887919420733
62,183,2898.6220598006284,4325.708456889126,4370.36017083393,4372.575936184914,4479.658002107168,4605.230170789951,4860.274410873322,5600.165047382181,5873.817983603489,5318.272962113824
63,184,17.905105454949844,23.09851642593063,23.288802229506118,22.87323894299657,32.79164249817484,31.431481299210105,29.936010417375083,27.971046051905414,35.69197021298817,51.5834756097979
64,186,12.348719657740002,26.769528471471645,31.2000861831505,29.12584668667925,27.146868414220013,19.84156383362133,21.302093138833385,25.02452990728517,38.925095630759344,45.99385001414088
65,187,3.107740279192531,3.4278230254372963,3.2449572081869666,3.6107162853466033,4.570515511120107,4.753246919155715,4.5252678414455385,4.937083994970301,6.0791024028837,6.718860374875447
66,189,3247.58007672824,4517.669612838959,4815.989052428176,4833.5516817542075,4851.460391426965,4729.096669549792,4860.342609284367,5319.662628280099,5850.795608570244,5813.693668390122
67,190,15.46955585787984,21.87590703287213,22.208938133092005,20.263842774359986,11.533131757399612,7.547160170347769,7.974020728617052,11.01135644111298,11.676111819638459,9.113640230082673
68,192,284.2517762519017,523.9973757724954,564.4636869052966,534.8844056224111,472.68665124286946,442.53560714302586,446.1637420391457,567.292479795265,823.1575735451919,1034.7176760759035
69,195,5940.409938485691,8185.593814381284,8305.906413240991,7392.404583107218,7137.893893276841,6238.636704809145,6808.339433414971,6175.35268739006,7038.018494902839,7773.880816803281
70,196,2111.8034284863325,2927.605568653278,3202.485279796211,2932.522990628814,1748.5950858705348,1353.15986608532,1566.2771092112707,1758.941277754046,1822.692492906935,1699.9964394423487
71,202,514.6005542992643,605.5137510259589,630.1845186356582,648.4289006956553,668.128043655794,638.7976445139677,642.9040114760858,643.9253615205928,652.4406246163894,629.050892989216
72,203,4.8323228504191515,8.322843964116663,11.486240089958619,12.973112721489432,10.594052124535171,8.675866620464479,4.669621417242688,2.3909939061211207,2.93358938852224,5.147906832411268
73,204,1522.4335022641917,2079.503412787499,2026.4925704484542,1913.9766079291044,2073.4556726915553,2789.1325499768336,3320.279394964909,3657.8994026008727,3253.2336641728543,2288.107661212918
74,205,1450.2448307427455,1871.9112626741137,1985.4872835622773,1994.7209784753236,1926.569695315719,1926.719635364308,1934.2729514495843,1901.310604904938,1782.1462664555083,1671.367266003104
75,207,119.1129359217174,181.70266937225392,176.60255924351384,172.4289281790858,166.45550938121625,215.2061451828093,255.26268491782682,295.8518497996666,312.6514918624191,290.99886585710675
76,208,3891.8265376778404,5765.030800701093,6030.830419526869,6026.056646193285,6144.977634935001,6330.670933976329,6546.4790931732805,7381.647545433307,8315.218075825025,8747.76523395669
77,209,20.64190518072878,28.362822987212958,25.914219159197604,24.85209780786318,22.872299606014487,20.21769661266555,26.827362186099073,32.953102599346906,34.73807356124681,33.436516173384746
78,210,3966.8114750535633,5190.631452004047,5474.976326875205,5481.957321681139,5728.208711676061,5760.218670885536,5930.577062528276,6246.5718311025885,6495.960031664081,6537.63194034789
79,212,378.93246466146354,515.2165168379502,430.3183139021752,378.98123817056177,318.8188968467119,303.6251985738692,299.9499137930598,278.82770050469026,217.34825525127417,209.9961704354685
80,216,0.23226256798307404,0.37154924728263933,0.32500456959739377,0.2785579652964818,0.3250314816450529,0.8819715172369766,1.299991977275036,1.62504502685926,3.8528178937202746,4.502784914977942
81,217,2.9428988784504737,8.171464249343288,6.240612030253235,5.845266481675484,3.866295878323534,5.0514275320048245,5.27006900701692,9.706371219065842,11.991155635610443,10.321756216985865
82,222,914.3112445141105,1223.2080119271352,1123.6325755616838,698.7953382932907,217.4227276565122,181.6904191154656,196.1862342141133,188.10622653378402,197.7565399400269,215.94173324776847
83,223,3.074889472184151,4.311374988398566,4.404867875618037,4.500805822266457,4.642179106719439,4.918823967994884,4.739212023542162,4.923862451609267,4.926202420770188,4.7905349908272115
84,224,3597.3016145318734,4355.502548714336,4433.301286883332,4262.392589512619,4057.960662163925,3915.280439391226,4006.188534448308,4151.102347056671,4111.102608937895,4063.3687845269674
85,225,1.7507345680779933,3.501479355983911,4.279588201098113,5.252244519100911,4.1823366549746295,2.1397934780520984,2.528838792287096,3.501493453221758,3.7932872409464444,3.3555834561859417
86,232,375.3411776062458,594.6782863923978,647.293752177708,600.1492636794347,528.9760863393825,478.1762564469763,471.38730118511893,564.326050857916,763.5855883474362,806.922463051982
87,233,1118.7085445501891,1547.8862872069162,1780.035566250687,1653.174901954362,1642.169091886625,1558.8542085842853,1736.4899246872287,1685.6222939599213,1421.3349547663122,1248.7239906284553
88,234,383.481346367809,650.8563069512338,655.7294257184523,535.5479862199788,312.5116781945435,234.96487246347067,362.02843320354697,375.10803913495556,308.3964980063871,350.32522269170215
89,236,15.63178302337009,26.265733292165415,29.410099400514248,31.120150048985295,30.466663495708804,31.65970545632899,32.957659942651134,32.65590085580538,34.56151429515826,36.61316252285454
90,241,1156.4286962906192,1460.6730689827125,1513.9075301649314,1609.7854972483212,1879.2662529194517,2077.978273034656,2009.5399932779246,2031.6000735815785,2097.456121667348,2279.512765197276
91,247,0.8242583462383289,0.8242583462383289,1.0666691725002229,0.8242587529996546,0.7757995877903542,0.43640726804694285,0.5818650044434261,0.581837724946829,0.678816434008692,0.6303320828445114
92,250,1.7894852428612835,2.079676635712162,2.2247597931031757,2.7083874765826437,2.466553694167838,2.708391846250297,2.6600255652187004,2.4665704111583153,3.2887724654969936,4.59463419611793
93,251,1405.3952205579394,2250.4391144080064,2277.9335229990115,2316.6525592370076,2266.1793016436677,2296.9170859813994,2589.9854071463988,2967.4873067405842,3663.6063775794537,4161.334334133759
94,255,38.05932825503174,46.38118426061438,45.70864320822524,45.71040686131137,51.53392690670889,49.368794570880496,54.132218532286316,54.61132387843341,54.75484973539775,51.48376894067318
95,256,7.496330445605383,18.70949364373393,25.228654785662116,27.261944761192986,32.94259612876074,34.27632787348,28.9591461420735,21.894310863932997,16.613372224779226,14.145316144058647
96,257,53.67103122002301,73.14228918608887,77.02110638880609,83.6245274638269,89.12754436970864,88.22045916294547,86.6435019841952,96.64431568594233,108.07861108676673,105.25795712307891
97,261,844.1719742136555,1257.253747413983,1330.762300198849,1274.991350931025,1183.7764836732958,1098.2143762142896,1136.7608256375588,1453.4729866928965,1683.916225104528,1678.1206596889656
