,gmw_fid_uid,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
75,195,857919.6767452598,851008.9392106724,847178.0631002717,846481.2488567573,844870.9861316743,842112.2777069788,838246.9681311424,838785.0763270991,838166.6550988592,838964.1618484238,836823.4618472727
76,196,70842.7377357639,71559.63805671697,71789.25539649633,72348.77741198092,72122.96936233557,70547.97355965122,69980.45883392436,70243.4867814635,70554.16488216734,69798.74978227557,68856.31071781031
77,202,8888.485423699178,9344.030422753818,9331.417731080403,9358.678147965213,9347.837576280272,9347.511341833337,9178.830158199562,9165.155618950446,9116.118561591746,8979.480869828996,8678.318216435333
78,203,108.57296897818384,86.73274521417206,78.72674241677112,83.81116635910884,86.90416190455232,85.03262941036775,80.59020371934957,70.83952441680407,67.81935629464807,72.54606175057472,78.9819600343875
79,204,96323.71112777259,88858.39034684666,86399.35106915,85621.35681542307,84006.18506566716,83410.47280019024,85072.29990229642,87387.31686660614,88374.38053778466,85101.66272370335,76230.86249678386
80,205,132681.78092305837,133071.91444176543,132831.69975183686,132857.92414505195,132653.0669349995,132341.8239232798,132094.49719808972,132013.52988213694,131726.65969128377,131077.47919376736,130123.0073578558
81,207,4801.575092937471,4333.064634188879,4134.6564216729685,4111.654765614213,4124.210244801969,4051.2102272237626,4033.249492530415,4090.8265793264472,4209.194454989566,4283.396151335238,4272.9043897442725
82,208,270753.78840124677,261967.8336675609,256901.44822454755,255966.96559655207,255255.35268021753,255304.12991364006,254986.9105496489,255074.4097284394,256813.61920948696,258386.8730083316,258356.37877551885
83,209,3727.651505255306,3740.179972104192,3739.0371977180525,3729.8906317756714,3734.350103761598,3740.436137199822,3739.9509435873247,3749.9579588531146,3753.2707515922884,3752.4855890422373,3748.4482219054885
84,210,447742.4994280863,449637.6060292819,449249.67563961004,449271.200916264,448618.4031311898,447150.2248964608,445970.3709985176,445723.79363878985,445637.04367460887,444701.9257412323,443353.28669255617
85,212,8308.71726336049,8625.795089171137,8653.742838721717,8468.764144204513,8381.456723630336,8313.452707864819,8318.244170736889,8335.92574942404,8306.625457191136,8149.980037057115,7980.8550058943165
86,216,103.94327025867898,102.43552322916088,101.85542538344964,101.39143364391911,101.04325065300755,101.44929499167974,102.26120462603136,102.61002233203958,103.30630121050719,106.78568279345946,107.42396064393824
87,217,314.06875843944397,315.27408777477797,319.77545166780715,317.58291347490643,316.6494364091488,311.0444664489133,312.249540131667,311.699455676279,317.62679306633953,319.98769520213784,317.956572358528
88,222,5403.863828231004,5955.376262730716,5927.290533579995,5789.365516417974,4972.0947031736805,4037.097943965653,3868.1362774462496,3906.2980794897403,3877.9748079336982,3859.39676328752,3864.606100101615
89,223,712.6644371346706,469.4278610935037,378.83781253921813,347.6903388329072,306.4270482699476,267.5027650339571,247.80004804340055,260.19641363163976,264.36489881678284,241.84056057086883,234.9903735058142
90,224,125945.42648409017,128587.64480353506,128240.1314877911,128137.75209863867,127482.21979381038,126911.93549208043,126097.99795465244,126091.882097899,126327.13069455662,126695.07206463061,126257.51096582151
91,225,582.280623814733,541.5049023705811,519.0810038761433,525.4617031182615,532.5719327340883,515.4356449080217,502.06666488416755,492.4043736509464,486.8745105062641,482.01316694709016,475.8147813609635
92,232,32405.31009788878,32516.10832599387,32542.76276254888,32575.102085531886,32453.99872944116,32223.064864650685,32092.143692477595,32013.48095122047,32179.075888367814,32354.83643226109,32286.17363340763
93,233,153855.77397238236,153297.31461400812,151317.1864858059,151995.97102579547,151623.40965258938,152015.8505297936,151353.77862060195,151649.22590829575,150631.81242119454,147316.9337681453,144944.84146885516
94,234,36012.27887760321,36204.454202249726,36380.03357960229,36396.8310190939,36264.29544120763,35930.43141277724,35827.60328130972,36017.04246175836,36012.19113840835,35762.08591938029,35603.972738902696
