,m49_un1,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
40,262,888.8133670721631,698.3333466307868,635.5296522476706,622.1064413167956,624.9843235671112,668.3569878269918,690.0574296992003,686.4481171722305,693.4177496682048,699.0687758014617,709.124177753032
41,266,175890.13336790385,175562.5548198409,175240.18804438933,175477.25937109173,175362.7625153837,175010.76432292364,174384.96831210345,174493.31653069274,174619.69226373907,174683.57098799516,174251.00017686634
42,270,61334.1480690294,62148.219264467014,62032.544933922436,62148.01835830523,62036.8213631665,61506.28183371445,61089.742225051,61291.889207596294,61702.20134489336,61823.938472348294,61509.421241615215
43,288,18067.123860019125,14510.493656336765,14920.573146922517,15843.25648457027,17366.563473217637,18254.784104244212,18366.293407947047,18135.926998858267,17816.498539408134,17843.955291952738,17808.882371817468
44,296,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079,146.4826190171079
45,308,193.80015542622021,194.45297642038508,194.03730749579097,193.74053131268477,193.3843539697849,192.1369438279776,191.18533041242543,188.98689416762124,191.00806438909845,192.19694907549487,192.55281375940316
46,312,2892.2164939324616,2887.605198049648,2889.707994203635,2902.3809846673375,2900.9780566945637,2894.8989838340085,2896.5908017672486,2897.817345938052,2902.7257038840335,2907.5732034123657,2908.098770748661
47,316,46.327249954252316,46.327249954252316,46.327249954252316,46.327249954252316,46.327249954252316,46.38636684834309,46.208890436792984,44.90729905441523,45.08479860647532,45.854053487246745,46.03172558071917
48,320,24990.913639717935,24404.81849136858,24376.210365386916,24587.19757234725,24606.748273941896,24574.239741069323,24656.454138124234,24831.117350506513,24930.273326584622,24913.215632107884,24913.398915196984
49,324,227537.87842127203,227203.0759255174,224195.48086014215,225301.42456604258,224309.09365179416,223286.16628077748,220994.27035314724,221154.76864235112,220812.86313364626,219509.4687092732,218688.77025757806
50,328,30631.041143916198,30060.733542674767,29842.26945998738,29717.786201909264,29653.265675335373,29084.089119829157,29183.967021182725,29096.329230115003,28803.862559554465,28520.345877763742,28273.20369414894
51,332,16663.582212810856,15614.21698455892,15385.016279595395,15394.089827489981,15150.699514002981,14794.73721660873,14606.841270752555,14668.23165692134,14894.626977979991,15023.068934016797,15002.790908268977
52,340,62448.96919577148,63470.42540162903,63901.48834706272,64343.11104872443,64079.84808774966,62009.74210263189,61329.232211955095,61763.31599751073,61932.76274155883,60901.522649421364,60006.17667912639
53,344,204.1073692169157,203.7135034231704,204.16371882209805,204.16370205210046,204.16368906580024,201.01216643281086,199.9429085547064,200.44943215319208,199.7741003591781,201.0684678370052,203.6009004233239
54,356,411118.7266242927,404185.32922506955,400297.20950253145,400481.1957459934,399301.8230783662,403958.9765860093,406357.6282696927,407064.6845452339,408083.8867273552,406307.5171764619,400748.7235723538
55,360,3127393.4314427157,3003119.168696911,2952782.903004815,2940134.3826277796,2929596.37364849,2905825.6349938535,2891568.7348000268,2885340.024253663,2885531.264509321,2888399.6409259704,2901262.517855206
56,364,14269.076523208036,11741.9978138354,10451.281180068336,10549.700929301649,10651.314799199163,10988.874675297422,10477.74469919858,10365.1378648567,10508.490196719687,10908.460279447081,10263.788223694903
57,384,5789.959948170472,5792.293819666727,5797.430557144406,5805.018181554131,5764.332048798516,5501.447499218895,5351.798251007934,5292.20540790857,5303.534447059323,5333.452188072462,5349.629706421801
58,388,10550.842398950062,10959.85637351467,10981.860670989758,10913.475119130266,10621.034228488017,9997.165193651277,9769.409916293675,9707.623935681226,9741.015155692165,9763.923323368048,9766.934099997674
59,392,1036.0042712306044,1027.9739925065128,1020.8604099035103,1018.1052863130917,1013.7036140862288,1009.5917913356985,1003.0524268913689,999.2671995572845,1011.3868725817937,1026.8720773297011,1028.7192304804782
60,404,55025.95287434845,54212.547765431285,53834.23458069531,54146.486475135374,54234.145120605666,53878.6626391699,53517.52626842672,53647.92821314575,54120.798833260975,54365.23680694947,54236.96128800071
61,430,18676.36080388566,18849.77212575657,18855.318963000085,18883.245374119757,18902.798609716712,18845.234586318267,18727.504899951597,18746.515555505597,18668.00736720456,18530.34568438121,18213.531644262825
62,450,282644.2384584439,277812.6685826899,275726.44773580774,275725.35030265554,275202.23521884537,274890.1481134294,274031.0563576413,274238.2790151482,275415.3242842035,276387.98456424463,275833.33103445446
63,458,532012.8769191694,529560.9999829347,527258.2611407642,527774.8146060886,527362.87461018,524517.6116112716,522508.6555386497,522673.74645628844,523553.29934461025,524028.4743292833,522731.06342314865
64,462,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131,97.3440665601131
65,474,1746.846136120731,1743.6666006761843,1743.6668578702029,1750.0872168097997,1747.8485482209942,1748.3786917244115,1734.3037848671631,1732.65419288145,1739.895978318617,1763.6840268157146,1766.5699265871976
66,478,323.26867700987464,313.962216404133,304.4912476815854,295.95669338102095,284.5665038830761,307.71719292992367,287.1972016747638,279.01597530395367,272.0215563209853,312.61269838172603,345.2092592050442
67,480,552.9332163739773,428.93604286125577,407.6861430704969,397.9185984975749,390.6594735577326,386.0827709592675,383.5661787681383,375.29022966343746,378.4312186977479,389.79400028677145,396.2456580712608
68,484,1050624.8176429276,1021200.417409621,1004424.6662373916,994270.9231973368,990381.2424840017,984410.1127973263,984900.6592900135,990377.2024704766,1001750.1282077883,1003620.1544377682,992128.3896915616
69,508,318645.5246983002,315794.86497807625,310354.3295020566,308314.67341833236,307474.2431912568,307254.24208622513,306879.9318361513,307513.99910549895,306643.8083316083,303531.6905272096,297868.04020131123
